,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
283,0.024530917,0.051520333,0.038402066,0.043624632,-0.024145737,0.017621793,0.20493214,0.028739836,-0.008682556,0.024259772,-0.015670426,-0.0021332726,0.32639867,0.06919906,0.022155214,0.064585105,0.09728375,-0.020221863,-0.026287366,0.044123925,0.119241714,0.020453028,0.06437705,0.022437446,-0.033743203,-0.042315394,0.06640697,-0.05456333,0.077971295,0.025385775,0.011888392,0.07113767,-0.028727252,0.14548443,-0.046982758,-0.01229047,0.021213569,0.036305822,-0.012026727,0.05533294,0.04292994,0.10386786,-0.029938444,-0.015432164,0.062441304,0.021639131,0.022468954,0.0119091645,-0.06510735,0.043892995
416,0.02210489,0.0764564,0.040604778,0.04137734,0.011733413,-0.005535067,-0.5282581,0.008525688,0.044981644,0.030381884,-0.039680105,0.031094749,-0.1822613,0.0036007687,0.033840623,0.042504076,0.02154669,-0.053241618,-0.01064584,0.039733753,0.034656875,0.027319007,0.053627573,0.014712874,0.0114933625,-0.043653265,0.010152973,-0.110443816,0.08246654,0.029688768,0.049476556,0.049259063,0.0044856565,0.18314806,-0.006797619,-0.02858115,-0.007952347,-0.025164977,-0.008011179,0.014416132,0.048452005,0.06025353,-0.006799236,-0.07080428,0.025657073,-0.022192128,0.021239273,0.0027262568,0.009523571,0.018734269
36,-0.12828727,-0.09508205,-0.04272971,0.02537711,-0.06620978,0.059580527,-0.13932247,-0.34914407,-0.12140147,-0.1310641,0.2847084,-0.1534442,-1.4320778,-0.05560512,-0.12335742,-0.040660113,-0.13186167,0.08271828,0.105195194,0.022198431,-0.38122118,-0.022550933,-0.06751975,-0.19874382,-0.026632331,0.124127924,-0.26086307,0.3533906,-0.3787789,0.001032941,0.021812603,0.03140356,0.18799706,-0.39766908,0.017878447,0.036093406,0.08067366,0.09572788,-0.03692303,-0.3490817,-0.074576005,-0.34505183,-0.111936614,0.2043681,-0.09147883,0.059918605,-0.15020707,0.036840968,0.021859687,-0.028282218
251,0.022963032,0.12598667,0.051987253,0.052185178,0.021450274,-0.0004991861,-0.11346459,0.21869487,0.040950954,0.033945818,-0.19339916,0.041287716,0.642375,0.18923545,0.064498775,0.07167666,0.22818856,-0.04648678,-0.0618604,0.07206727,0.38136467,-0.03534802,0.11350089,0.12001337,-0.09203877,-0.10341738,0.16819906,-0.13689715,0.1789621,0.016107775,-0.03863155,0.120331675,-0.14692204,0.24699213,-0.040665545,-0.04646223,-0.0409664,0.04800134,0.011287667,0.21094325,0.054606862,0.30324072,0.06320787,-0.028522119,0.16751218,0.05400773,0.16742377,0.011329554,-0.19640362,0.11205467
174,-0.17155497,-0.26845762,-0.12855911,-0.039016277,-0.070883326,0.048678167,0.30202636,-0.5520573,-0.19277145,-0.17947188,0.45718902,-0.2826922,-1.7559171,-0.2141538,-0.20635356,-0.06750693,-0.24479832,0.07592341,0.13760707,-0.006096772,-0.5867667,-0.014647625,-0.13225316,-0.23639771,-0.061528943,0.1866724,-0.34112212,0.60660565,-0.55853915,-0.038854804,1.5646219e-06,-0.047441196,0.31476536,-0.68182784,0.05652252,0.0947882,0.11205266,0.13200548,-0.077981785,-0.58946145,-0.13430703,-0.5714281,-0.11095895,0.38274312,-0.20125681,0.063040234,-0.18889923,0.050010983,0.029358016,-0.032879196
88,-0.032070607,-0.11558137,-0.018247008,-0.014467072,-0.00053818524,0.01053661,-1.8083863,-0.126697,0.023147041,0.01666252,0.16473635,-0.06394476,0.886451,-0.13388734,-0.14115433,0.01691883,-0.12948416,-0.08925972,0.050496038,-0.025319114,-0.28735274,0.06793048,-0.07069701,0.023608856,0.06962734,-0.008428864,-0.07382895,0.0845104,-0.08877088,0.045030765,0.055469893,-0.05164958,0.07091384,-0.13757215,0.02756117,0.06843526,0.02714935,-0.018372562,-0.01746384,-0.23175655,-0.04571283,-0.2125963,0.004513435,-0.0043266863,-0.07078218,-0.0701933,-0.025045406,0.068379596,0.08212891,-0.047820255
325,-0.09940469,-0.24911842,-0.07334484,-0.046127744,0.02401805,0.0038182056,-1.6014903,-0.39143118,-0.14672804,-0.055872217,0.35426003,-0.2084657,-0.23040146,-0.26172203,-0.17058755,-0.07170353,-0.23560871,-0.021629047,0.10828929,0.0028948123,-0.54979795,0.03936904,-0.059964612,-0.11080004,0.0049893185,0.10598088,-0.22633761,0.48270288,-0.37930447,-0.03142236,0.07908244,-0.066917405,0.28151783,-0.52371305,0.09665759,0.034245245,0.054238304,0.05420413,-0.06284177,-0.53818786,-0.11406138,-0.5421756,-0.022168055,0.23632757,-0.20730296,-0.03247542,-0.1319281,0.05096346,0.047706146,-0.043805443
108,-0.05910349,-0.014723934,0.042221814,-0.010320526,0.03182453,-0.005379834,-2.091783,-0.061642256,0.038827255,0.0044472143,0.06820436,-0.068134114,0.4857571,-0.06506387,-0.10503022,0.030696884,-0.023589635,-0.08599337,0.010280456,0.031071924,-0.088360935,0.05812691,0.01570742,0.051800057,-0.0035414323,-0.06733166,-0.019972533,0.018772691,-0.059421677,0.009114377,0.008657925,0.009733137,0.0051566632,-0.08452794,0.019091383,0.042602547,-0.00439582,0.016530178,-0.024578754,-0.15409972,-0.024357788,-0.04461596,0.011566691,-0.013164468,0.04026743,-0.058583803,0.0058010556,0.03610386,0.024063736,0.013641693
220,0.040585652,0.14306575,0.08411278,0.06726591,0.025363445,-0.0019515203,0.20950569,0.35152724,0.04448545,0.06871903,-0.26315597,0.084875986,1.7559369,0.25518292,0.08505746,0.07642331,0.26483822,-0.04255791,-0.070704,0.052804865,0.4886936,-0.028666012,0.083814114,0.15812121,-0.0973235,-0.111584604,0.22542262,-0.2216743,0.22865437,-0.030607343,-0.08759803,0.12182644,-0.20656542,0.26002002,-0.07663415,-0.0305496,-0.031151094,0.08984605,0.032595478,0.34035096,0.010302626,0.39546376,0.07732055,-0.07192837,0.17817253,0.079985745,0.21208215,-0.015021898,-0.17795601,0.12330144
166,-0.1030346,-0.1834228,-0.07857542,-0.02265735,-0.03111659,0.05007404,-0.5835277,-0.46227258,-0.15886217,-0.09675947,0.40535122,-0.20705065,-0.83177614,-0.18985623,-0.15269323,-0.07696192,-0.22856866,0.048010223,0.13874517,0.012446106,-0.5479748,0.027297445,-0.06932327,-0.2220869,-0.0036148354,0.16098168,-0.30394474,0.5086513,-0.44240537,-0.030002773,0.04101502,-0.022310887,0.31814972,-0.52227,0.07764562,0.002732411,0.05850041,0.08383394,-0.05996234,-0.5548315,-0.11386707,-0.5432077,-0.090622425,0.27074552,-0.18696758,0.01605963,-0.17981577,0.047788143,0.077900685,-0.066525005
289,0.061246283,0.1233563,0.070577204,0.06486977,-0.014589205,0.024327286,-0.7123048,0.15783405,0.11832232,0.0706833,-0.15426667,0.11189368,0.05963501,0.102167375,0.07351703,0.069883846,0.09340965,-0.075846925,-0.04651693,0.034342684,0.200958,0.013340138,0.033510596,0.09263346,0.038391463,-0.08267985,0.093934275,-0.270515,0.23239319,0.05353301,0.046432935,0.049199175,-0.12344517,0.38066512,-0.012219369,-0.008637212,-0.038264982,-0.08023847,0.00062344596,0.20376617,0.09326039,0.20500627,0.054147713,-0.16690251,0.092209324,-0.04493407,0.09082973,0.020390827,-0.012785956,0.0448191
332,0.12516892,0.7432955,0.26144385,0.13487978,0.012685716,0.0179592,-1.1578476,1.1764112,0.42479384,0.2814839,-1.1184746,0.39697647,1.1781291,0.8654516,0.3575969,0.20597279,0.8168065,-0.06636707,-0.25262228,0.10037073,1.7423428,-0.18976179,0.28360954,0.49922943,-0.18882117,-0.37770972,0.81608015,-1.2448034,0.862659,0.015528433,-0.1902103,0.38408986,-0.8959111,1.303474,-0.21807729,-0.20336899,-0.24686405,-0.034165762,0.20736927,1.3373798,0.17643614,1.4874216,0.17515045,-0.5631245,0.697274,0.13783228,0.5617531,-0.061918445,-0.46061927,0.3400667
300,-0.075400375,-0.0069563165,-0.0062818676,0.0302248,-0.051301107,0.042220123,0.020759458,-0.19927165,-0.0641852,-0.094223976,0.146101,-0.1203147,-1.5866212,0.012932308,-0.064409144,-0.009376395,-0.040354952,0.06978845,0.05681311,0.033744507,-0.18927133,-0.026668243,-0.04376413,-0.153763,-0.042565577,0.061186526,-0.14895856,0.1815907,-0.21975197,0.019305296,-0.0019587502,0.06262989,0.07809285,-0.22063433,-0.022973418,0.02700565,0.06060367,0.075625144,-0.006290123,-0.15019108,-0.023429543,-0.1316568,-0.07320691,0.11279632,-0.029244527,0.06269488,-0.081224546,0.029386584,-0.01594894,0.0119868
278,0.035801634,0.012795918,0.034293696,0.045840204,-0.000104248524,0.025213499,0.1824332,0.12537892,-0.0032794755,0.06518641,-0.070928484,0.028400686,1.1367774,0.12693584,0.0327339,0.051764227,0.11673892,-0.05070006,-0.04142273,0.0294284,0.16993865,0.011490099,0.031699456,0.073266745,-0.02574756,-0.050921053,0.07332217,-0.048758373,0.10759018,-0.01105129,-0.019998692,0.057892594,-0.0786295,0.13044451,-0.05324121,-0.0025569499,-0.0028732345,0.060356162,-0.009912647,0.12773375,0.027891234,0.11109918,0.03640747,-0.021707699,0.069346525,0.038378082,0.09044866,0.00809424,-0.089571364,0.06050881
32,0.08602773,0.20262864,0.09179813,0.06761509,-0.017406657,0.027728982,-0.47318444,0.21056683,0.14160408,0.07659915,-0.21607174,0.1355471,0.08842132,0.13804731,0.11178542,0.089616165,0.13589627,-0.07632676,-0.06214421,0.054686956,0.29377073,0.0047715306,0.06530645,0.094732046,0.050030977,-0.10274017,0.13499352,-0.3643438,0.29833242,0.07233509,0.036861025,0.07768799,-0.15748966,0.5060483,-0.0363143,-0.027730241,-0.050484173,-0.09646759,0.0016139671,0.28442532,0.120887235,0.29632625,0.054675616,-0.21016535,0.12392059,-0.041423433,0.09760307,0.008459985,-0.030633964,0.053667612
69,-0.1224541,-0.09153559,-0.049978014,0.007026449,-0.06825827,0.059840202,-0.015269088,-0.3676518,-0.13878775,-0.14697634,0.28043795,-0.2095539,-1.8424082,-0.03062784,-0.112403564,-0.03665878,-0.10031903,0.09279433,0.099875465,0.028739758,-0.3466338,-0.051888533,-0.08388295,-0.20622641,-0.068359904,0.114576876,-0.23285791,0.3775225,-0.39317736,0.005179055,-0.0031090453,0.049276706,0.16112109,-0.4328172,-0.0035364479,0.0459679,0.08537466,0.1253761,-0.02379077,-0.32265761,-0.07412225,-0.32474726,-0.09644551,0.24490793,-0.09348839,0.087327175,-0.13624763,0.02440647,-0.030394189,0.017732061
60,-0.13347223,-0.2962338,-0.09172775,-0.077925704,0.021026492,-0.03962917,-1.9030664,-0.5271883,-0.14352155,-0.09581792,0.49166343,-0.22941959,1.6237255,-0.3823673,-0.30000028,-0.070518196,-0.33195695,-0.013634808,0.12836045,-0.052833714,-0.7473218,0.093131535,-0.08548373,-0.11689766,0.052481882,0.14384389,-0.29533905,0.5539738,-0.46178004,0.037771933,0.08403175,-0.14477478,0.35311162,-0.6249384,0.10646987,0.13028899,0.07890411,0.000565134,-0.078539796,-0.7328184,-0.14125142,-0.61124617,-0.107468076,0.30857968,-0.22140661,-0.09988249,-0.19169629,0.104387365,0.1471249,-0.13888007
53,-0.086387396,-0.13153875,-0.043822058,-0.04365594,-0.015215777,-0.028778661,1.4515233,-0.32889566,-0.13632387,-0.05552605,0.2977045,-0.15545103,0.37123573,-0.19981518,-0.10055988,0.03278158,-0.151438,0.03584882,0.09313184,-0.028309755,-0.3782191,0.023447983,-0.06969733,-0.090832174,0.029190509,0.060009375,-0.20467216,0.36704546,-0.24371475,0.02615136,0.059613578,-0.096733436,0.22980835,-0.30938038,0.061301112,0.061376065,0.0535162,0.07916399,-0.04596468,-0.38974634,-0.0904085,-0.27420312,-0.05323624,0.20919351,-0.13506001,-0.044828765,-0.12976491,0.028721705,0.09913179,-0.06286865
46,0.06070037,0.12811407,0.09892452,0.03077646,0.0030352175,-0.01570817,0.5109004,0.26063228,0.07359413,0.009651225,-0.18315713,0.13155821,2.6168723,0.116696484,0.07560202,0.047486298,0.14647062,-0.08232493,-0.046706636,0.020555712,0.2341083,-0.011725403,0.060663253,0.11092037,-0.011827715,-0.090842634,0.14970759,-0.22429994,0.18663679,-0.011844285,-0.052164182,0.0704398,-0.14589134,0.20540394,-0.024566196,0.018102594,0.02490922,0.029659435,-0.011656217,0.24893261,-0.00033150613,0.2624984,0.07078599,-0.08957364,0.07788342,0.00030239671,0.113076255,-0.04021614,-0.021006249,0.037388317
406,0.13237791,0.30854917,0.14359257,0.08663896,-0.04156573,0.05432155,-0.8639172,0.46339697,0.24018203,0.14817888,-0.43100458,0.23036459,0.3453067,0.32375062,0.16332532,0.12859932,0.29737985,-0.10687009,-0.11081457,0.0580957,0.62852,-0.044485442,0.059045106,0.19804409,0.021915227,-0.18606085,0.3031083,-0.6233314,0.49960074,0.08020265,-0.0040277243,0.123574436,-0.37325877,0.7859207,-0.07240379,-0.047222756,-0.11170403,-0.113146834,0.04506951,0.58561534,0.16906495,0.5822037,0.12946513,-0.34868586,0.26861355,-0.030311026,0.23159833,0.018087044,-0.1046079,0.12555909
339,-0.09109584,-0.28369215,-0.09408217,-0.0822352,0.024812438,-0.058147095,-0.70770174,-0.5801582,-0.119999774,-0.140389,0.5176178,-0.17767787,2.1364424,-0.44082132,-0.25619084,-0.11296018,-0.40754926,-0.0075649433,0.14122131,-0.04902953,-0.90080804,0.110520475,-0.13143574,-0.18438445,0.11674216,0.19537312,-0.37805754,0.55904603,-0.4616612,0.051347964,0.10817162,-0.1779152,0.4388384,-0.6313022,0.12765783,0.15295354,0.14800268,0.0049467906,-0.06337969,-0.6989568,-0.18121934,-0.68413734,-0.09685041,0.3064158,-0.30734,-0.09165437,-0.25135657,0.08821337,0.19631681,-0.19997495
380,-0.18889374,-0.38191345,-0.15627512,-0.10065152,0.06533185,0.0017443588,-1.5278783,-0.6648339,-0.27627817,-0.17377667,0.60601306,-0.35294127,-0.16761635,-0.4375007,-0.28438914,-0.13619258,-0.37876678,0.038078222,0.16624765,0.008675412,-0.8631217,0.07173667,-0.06694213,-0.2185812,0.0013832226,0.2140534,-0.41476712,0.866137,-0.6556613,-0.082561076,0.036924414,-0.14541207,0.48047665,-0.9604987,0.16220894,0.07230879,0.12590447,0.09424611,-0.10909195,-0.857243,-0.2009047,-0.83331925,-0.08247266,0.45674384,-0.3025404,-0.04511889,-0.26408735,0.071724385,0.07075955,-0.11360935
49,-0.03970094,0.20472062,0.07878055,0.059337184,0.07533508,-0.055538263,-0.4428183,0.32099503,0.07163774,-0.02792449,-0.30793136,0.04236273,1.8543309,0.25004524,0.056351308,0.06711256,0.2567045,-0.007366203,-0.056219805,0.08033461,0.51830137,-0.04142558,0.16949686,0.17703657,-0.14979169,-0.085512936,0.23784456,-0.2049711,0.16019224,-0.030483305,-0.10279807,0.16115507,-0.1993915,0.20206447,-0.04113874,-0.059295952,-0.050060324,0.052871533,0.050330184,0.24296217,-0.02418556,0.46324834,-0.012248341,0.012394473,0.2189466,0.085319154,0.21220917,-0.009904288,-0.20438102,0.11975158
20,-0.06177111,-0.10627005,0.0015818253,-0.020210057,0.023401797,0.012074313,-1.897209,-0.14908792,-0.030269051,-0.013092868,0.15346347,-0.11792946,0.095950805,-0.108045764,-0.1185706,-0.0050400803,-0.084389724,-0.05865044,0.041404333,0.027850494,-0.22882491,0.026525013,-0.01801288,0.007193893,-0.0019864962,-0.0058867335,-0.07428144,0.1744755,-0.13788795,0.00011334568,0.045449384,-0.017509647,0.08176778,-0.21353513,0.045436323,0.04194253,0.005215369,0.02625668,-0.02848397,-0.2550702,-0.047448725,-0.21790376,0.02036985,0.06401622,-0.04466018,-0.0487364,-0.022975933,0.05497598,0.006678423,0.005907975
274,0.022643477,0.11171855,0.04707001,0.045095548,0.018454045,-0.007827454,-0.49773327,0.12035893,0.08243902,0.028150957,-0.12791957,0.053205162,0.6445737,0.096971534,0.017690524,0.053712305,0.10103984,-0.0629705,-0.037330408,0.045163907,0.20920241,0.0027694479,0.0618539,0.08923976,-0.016801625,-0.07484636,0.07436099,-0.14025089,0.12966253,0.040274955,-0.0015220419,0.06382783,-0.080990955,0.22100903,-0.0096155405,-0.010714136,-0.047376163,-0.018290766,0.004096184,0.10791062,0.036300704,0.19136494,0.050684296,-0.05195667,0.09836288,-0.011463977,0.10572484,0.023884848,-0.07931993,0.04955051
319,0.039819583,0.28986862,0.17018305,0.036432013,-0.015491098,0.034099467,-2.1712537,0.39674792,0.23501605,0.11194143,-0.35986435,0.14692718,0.2748828,0.24452645,0.08026304,0.10635775,0.2469162,-0.1033573,-0.08826794,0.08837284,0.5373515,-0.0010687187,0.08741166,0.19114956,-0.010927096,-0.20610401,0.2631013,-0.55620396,0.34882236,0.03724291,-0.041254327,0.10937896,-0.33322525,0.5184311,-0.061827138,-0.016050465,-0.09350292,-0.043300945,0.041981474,0.43456015,0.09842326,0.5134501,0.09645457,-0.33150434,0.2820512,-0.053636916,0.18224014,-0.004457973,-0.040300786,0.11884601
244,-0.08893323,-0.25161502,-0.10582262,-0.06085685,0.013049215,0.024586007,-0.7486708,-0.49434164,-0.19696194,-0.06939047,0.43096238,-0.2121701,-0.32822224,-0.27753907,-0.15470026,-0.079260804,-0.27445227,0.019862436,0.1315054,-2.0592473e-05,-0.62633264,0.043123342,-0.086035214,-0.19400142,0.0066293105,0.168578,-0.316292,0.5685283,-0.43577373,-0.026764374,0.06817592,-0.06572533,0.35614708,-0.55727965,0.10347834,0.016156431,0.060147926,0.08062153,-0.067901395,-0.5954033,-0.11628923,-0.618968,-0.057283085,0.29985112,-0.23894483,-0.022706471,-0.18275142,0.057954583,0.07773107,-0.0761494
442,-0.016196627,-0.16310108,-0.03412784,-0.04569188,0.002095636,-0.030779786,0.0063868896,-0.4125727,-0.06080454,-0.080458134,0.34974855,-0.059214387,1.8185213,-0.323303,-0.16027534,-0.06061516,-0.29554883,-0.06918097,0.09435102,-0.06783793,-0.6139285,0.09698262,-0.10996418,-0.14172105,0.11992124,0.09914854,-0.26446274,0.3249173,-0.28067023,0.047917716,0.08435466,-0.1295387,0.28560027,-0.34466413,0.080429725,0.08004154,0.100942716,0.006885752,-0.05917523,-0.4425288,-0.107418865,-0.45829126,0.0025354102,0.18157312,-0.21569279,-0.083559,-0.17794447,0.06317156,0.16838843,-0.14780724
235,0.036946848,0.055184267,0.03712166,0.010029722,0.012904953,0.01860243,0.658745,0.06857802,0.0008980464,0.029538158,-0.040646356,0.067557335,1.9947042,0.024169818,0.02827445,0.029725023,0.025161503,-0.055401996,-0.010040622,-0.021977283,0.06727177,0.016150497,0.01621368,0.03199297,0.009308942,-0.037930936,0.02342496,-0.053733826,0.06757021,-0.03035878,-0.03799532,0.0065233335,-0.056380738,0.060300317,0.0048326924,0.01435522,0.022213832,0.033337213,-0.029235013,0.0961187,-0.0036695823,0.07828314,0.038238972,-0.028126404,0.021892838,-0.027702026,0.018104035,-0.00092384964,0.033791896,-0.0025798008
233,0.013412073,-0.074128695,0.025188737,-0.022390004,-0.007042043,-0.024907134,0.3325461,-0.15084402,-0.038101606,-0.047191422,0.17227326,0.020864602,2.5057774,-0.15926343,-0.08718098,-0.043601103,-0.1313227,-0.036005232,0.04949158,-0.034526236,-0.32425496,0.059582107,-0.033035927,-0.064829096,0.066799216,0.048146635,-0.13040578,0.16390939,-0.16226022,-0.01321362,0.0025596395,-0.051427286,0.13126849,-0.22838989,0.050381195,0.051066138,0.08535018,-0.0029494986,-0.06374691,-0.19852282,-0.08067488,-0.21896833,0.0084892735,0.108477995,-0.11864736,-0.059682377,-0.08733378,0.030662194,0.1205593,-0.09129007
361,0.029580563,0.19432369,0.08759622,0.057564996,0.008486889,-0.0053621987,-0.7941848,0.23687972,0.1433012,0.04226033,-0.25676247,0.09992775,0.9191696,0.1768634,0.045029003,0.07505028,0.15889885,-0.06654256,-0.05329712,0.05287663,0.37324446,-0.015332565,0.091370836,0.1405855,-0.02715376,-0.1159748,0.16056052,-0.30732617,0.21022253,0.03571838,-0.013828628,0.09001647,-0.16692132,0.35096738,-0.024216808,-0.031474583,-0.0734986,-0.033720523,0.019250989,0.23934378,0.055351377,0.34293094,0.042825423,-0.11730184,0.16582353,-0.0024646297,0.14918222,0.01529175,-0.09525574,0.07651695
139,0.019630365,-0.010842688,0.06382114,0.0019115806,0.056752555,-0.11274412,2.596919,0.067592226,0.093085155,0.04126453,-0.20084839,0.029939923,-1.196576,-0.112105735,0.025218766,0.0069424594,-0.04385744,-0.014594935,0.0068104975,-0.0064541018,0.15908124,0.016563497,0.034055874,0.2008833,0.055763878,-0.017723441,0.1320822,-0.22832301,0.15691933,0.016843334,-0.026894312,-0.13721289,-0.0838734,0.19580312,0.064315215,-0.015718602,-0.10211807,-0.052343212,0.017994426,0.087793365,-0.054111738,0.101026066,0.09236752,-0.051104233,-0.10420459,-0.095717505,0.015701953,-0.02306895,0.040561505,-0.0058102384
