,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
36,-0.26266247,0.026578225,-0.28076842,-0.3105788,-0.42212316,-0.1942166,0.91341835,0.43551496,-0.36624643,0.36796463,-0.2719557,-0.33348042,-0.3364315,-0.040034957,0.12064046,-0.0067203306,0.1146467,0.71737814,0.81069815,0.19508384,-0.14477006,-0.19840144,0.063448474,-0.32126498,-0.08758339,-0.03067879,0.0800814,0.6128702,0.27015966,-0.12690648,0.27827793,0.4033794,-0.43377328,-0.7609612,-0.2895792,-0.4884674,-1.0165132,-0.16335064,0.5422251,0.086042844,0.25165987,0.52861434,0.042180926,-0.5992203,0.00012075901,0.31577277,-0.60998154,0.39910662,-0.28030387,-0.60009587
251,0.002586767,-0.06827917,-0.022860639,-0.0076994076,-0.023737935,-0.049473654,0.028049342,0.020594344,-0.049332775,-0.02073846,-0.0337141,-0.008060098,0.016974438,0.0093617365,-0.047341328,0.0426117,-0.038118973,0.0034145862,-0.0024436042,0.044179887,-0.03323724,0.021174014,0.036111765,-0.010586824,0.019682266,0.046947043,0.002452977,0.034170616,-0.021813575,0.017909013,0.04631555,0.004750641,-1.2437009,0.037532315,-0.016780108,0.09131281,-0.020911664,-0.030167468,-0.018257104,0.023889877,-0.014675651,0.0077193603,0.024624169,-0.02111043,-0.0005212575,0.030093655,-0.020202212,-0.015577642,0.024927758,0.016403805
174,-0.38688886,0.0723697,-0.33026817,-0.44285366,-0.56030536,-0.25373504,1.2300097,0.54474986,-0.44757372,0.4976981,-0.39135557,-0.41000375,-0.45324412,-0.05961127,0.14991467,-0.026699599,0.17640519,0.9653075,1.1289934,0.2032604,-0.17601869,-0.2874063,0.08371219,-0.3524063,-0.14084232,-0.017829064,0.0919811,0.8469966,0.3520192,-0.14575434,0.3273725,0.5280772,-0.720116,-1.0967019,-0.3961425,-0.72615236,-1.3611102,-0.19926238,0.69540715,0.046508424,0.39388463,0.65280366,0.08373791,-0.8362689,-0.0022869855,0.37537488,-0.77092284,0.53614014,-0.33698246,-0.7878555
88,0.23052254,-0.008726083,0.23117435,0.20571554,0.25757214,0.11496818,-0.6582273,-0.21652025,0.15255329,-0.29913756,0.11096154,0.23776338,0.28474545,0.029554553,-0.12025215,0.04199112,-0.050285965,-0.5109948,-0.6113424,-0.12274726,0.08280205,0.15449888,-0.05563712,0.24463956,0.107070655,0.11429006,-0.07241686,-0.47481388,-0.19457829,0.17617375,-0.13765398,-0.19926894,-2.0822897,0.6085799,0.18545042,0.55729717,0.6803867,0.17871255,-0.40894857,-0.032264933,-0.2510501,-0.3154965,-0.03229467,0.49378043,0.028742835,-0.2203711,0.43624312,-0.3303615,0.31518394,0.45432967
325,0.042358086,0.034050137,0.095833145,0.04621377,0.039610475,0.021036912,-0.16654536,-0.053415745,0.024235584,-0.12568964,-0.026775137,0.0756227,0.0704454,-0.002368845,-0.06897582,-0.0024131238,0.017671853,-0.16248827,-0.17888424,-0.06361489,0.041828774,0.029696494,-0.023862258,0.14367506,0.034085788,0.11104669,-0.04572683,-0.13050556,-0.037848387,0.10882532,-0.0592715,-0.039271437,-1.9325653,0.15584545,0.022596985,0.20800748,0.17252462,0.08268992,-0.14559674,-0.039819904,-0.048928406,-0.12503117,0.0218682,0.16277784,-0.0011681318,-0.09014794,0.16865166,-0.11008407,0.20705914,0.14172499
108,0.083325446,0.043709088,0.15163296,0.09209242,0.09923057,0.06323567,-0.2920416,-0.09911096,0.057201944,-0.18037246,-0.004689716,0.1328119,0.1263523,-0.0009383932,-0.09132002,-0.0070613325,0.022764474,-0.25146163,-0.29979604,-0.09866622,0.06727701,0.06325354,-0.042244226,0.20219295,0.045315865,0.12548256,-0.05513428,-0.24513695,-0.07078233,0.14700344,-0.09280257,-0.07260431,-2.1692474,0.26874673,0.060510077,0.30152422,0.30197877,0.13944393,-0.21894982,-0.07059427,-0.09112373,-0.18285832,0.007825382,0.2728781,0.0076644868,-0.14347184,0.24717207,-0.1843748,0.28135923,0.22359897
220,0.28105915,-0.18502787,0.16641644,0.27749607,0.27623138,0.084303305,-0.73479086,-0.24855405,0.13281822,-0.3321507,0.19960299,0.20670286,0.37436,0.057773627,-0.16392402,0.11749539,-0.14352879,-0.57048124,-0.72540396,0.03889869,0.016920157,0.2422303,-0.007322252,0.10172184,0.12625702,0.0437531,-0.050044507,-0.5265787,-0.25040928,0.09606146,-0.03157664,-0.3021307,-1.0705576,0.7865732,0.23480467,0.66696393,0.8027563,0.11564205,-0.42268288,0.08269757,-0.3530683,-0.2967797,-0.07741308,0.5215187,0.014679328,-0.134696,0.3921774,-0.3702882,0.16781864,0.5007265
166,-0.20815219,0.014651131,-0.17900456,-0.23664594,-0.29234537,-0.15826087,0.6298871,0.27472708,-0.22252458,0.23815654,-0.21279067,-0.19727135,-0.24647434,-0.037003882,0.037186418,-0.012436833,0.069087386,0.47703832,0.573195,0.09869559,-0.08484643,-0.15104651,0.06886092,-0.14397916,-0.06727821,0.044617455,0.037503753,0.4658969,0.1633226,-0.062071525,0.15265308,0.25653806,-1.1871036,-0.5509329,-0.21441153,-0.35485125,-0.69271016,-0.12083696,0.32021353,0.009459503,0.2216647,0.29718772,0.07762706,-0.4529006,-0.0058407485,0.18236566,-0.37674183,0.26925138,-0.12027935,-0.39014268
289,0.08119572,0.01296014,0.07771287,0.06609942,0.081402496,0.025608312,-0.21747637,-0.06955844,0.03688766,-0.14701702,0.002173666,0.07838296,0.094516695,-0.005910732,-0.05648521,0.02387721,-0.033082396,-0.20167528,-0.23256071,-0.03868343,0.042118393,0.042883985,-0.018024325,0.11179878,0.05735491,0.09025079,-0.033943683,-0.15552191,-0.04914375,0.08586321,-0.06222278,-0.05858458,-1.5643355,0.21849528,0.051942475,0.24251455,0.2338394,0.052371435,-0.1540631,-0.0017841309,-0.08243869,-0.13606977,0.011624411,0.19619022,-0.0039928705,-0.074957445,0.16615841,-0.11904673,0.17044003,0.16244964
332,0.16735816,0.0074092858,0.16461033,0.15622929,0.1844535,0.098113865,-0.47122207,-0.15429434,0.10908771,-0.2337204,0.07213628,0.16945222,0.20668423,-0.0036611632,-0.08542137,0.02767161,-0.044998854,-0.3816139,-0.4577548,-0.086628735,0.08354931,0.10242365,-0.05006112,0.18559003,0.08922835,0.09570591,-0.04318145,-0.36120346,-0.12309298,0.13643855,-0.108021826,-0.14101735,-1.8087746,0.4444038,0.12976022,0.4209095,0.49274272,0.12672928,-0.29070204,-0.028792776,-0.17753237,-0.23562792,-0.007052563,0.38719237,0.003759399,-0.15644072,0.31570506,-0.2505355,0.2629427,0.3180089
300,-0.3729214,0.059249595,-0.33815628,-0.43131956,-0.548602,-0.24443214,1.2082349,0.533989,-0.44958082,0.49101844,-0.3782205,-0.40954563,-0.44780096,-0.056807183,0.15250544,-0.024769064,0.16855821,0.95323515,1.1118398,0.20437664,-0.17575204,-0.28362128,0.08698571,-0.35811877,-0.13942587,-0.02284475,0.08950961,0.83625686,0.3503886,-0.14848372,0.32897145,0.5159994,-0.63328654,-1.0720459,-0.38891876,-0.701967,-1.3361294,-0.20512271,0.6928844,0.056999467,0.38466454,0.647397,0.07544027,-0.82009435,-0.0056007802,0.37365016,-0.76301104,0.5363548,-0.33782023,-0.77178085
278,0.25403678,-0.15410188,0.14591599,0.24374676,0.2620567,0.0839977,-0.6577971,-0.22649369,0.12847787,-0.29829624,0.17619133,0.19032916,0.33327597,0.039710708,-0.13327378,0.11088422,-0.13796619,-0.5147667,-0.6512518,0.018252296,0.031816326,0.20131993,-0.015534416,0.10958153,0.124176815,0.051015344,-0.04071325,-0.46951485,-0.22347602,0.088371225,-0.0418043,-0.26781577,-1.1113657,0.7020364,0.21467067,0.6023593,0.71933395,0.091994636,-0.38052234,0.068780005,-0.31287485,-0.2784911,-0.053716272,0.47718644,0.007714346,-0.12373595,0.3607549,-0.32913202,0.16611177,0.44710338
32,-0.0027352497,-0.016212456,-0.015547633,-0.034380674,-0.030381871,-0.045087706,0.048328556,0.031231418,-0.04003951,-0.009568248,-0.05691552,-0.012470901,-0.010331836,-0.011460684,-0.038255487,0.02342813,-0.010175973,0.027499333,0.03676647,0.022216244,-0.0038427785,-0.007641576,0.018559963,0.012385879,0.009031899,0.065855175,-0.0045203567,0.051317606,0.004706856,0.027659543,0.0019363016,0.032730937,-1.408813,-0.020185128,-0.021594077,0.049634397,-0.055452917,-0.016787156,-0.008231632,0.0010091215,0.0024108551,-0.000502713,0.034198105,-0.031388268,-0.0073218346,0.017862733,-0.0043778215,-0.008086599,0.05239381,-0.008221973
69,-0.42411488,0.07530611,-0.38113478,-0.4923381,-0.6222802,-0.2808356,1.36878,0.60067856,-0.5050813,0.56350595,-0.43723944,-0.46197525,-0.5031285,-0.06376124,0.17211266,-0.0304549,0.19841734,1.0810976,1.271657,0.2238357,-0.20255548,-0.31401008,0.09822434,-0.40222645,-0.17223668,-0.03171735,0.092442,0.9541968,0.38456622,-0.15958032,0.36934328,0.58801824,-0.6550908,-1.2269744,-0.44337586,-0.80003613,-1.5110028,-0.21710038,0.78021973,0.056377433,0.43911678,0.72915196,0.07671785,-0.93421805,-0.0054376125,0.41151196,-0.84920853,0.61046684,-0.3867998,-0.8684229
60,0.17189172,-0.0064659566,0.2009412,0.16937712,0.2051871,0.09091805,-0.52517766,-0.18083161,0.13257909,-0.26208174,0.06371163,0.18424094,0.24006802,0.0145064965,-0.1123053,0.041335303,-0.03227979,-0.4218644,-0.5043705,-0.09762512,0.08132886,0.12847541,-0.04739283,0.22521345,0.08437474,0.11498836,-0.039690733,-0.38880527,-0.15160616,0.1626015,-0.13002819,-0.16017824,-2.0607216,0.48772886,0.14989908,0.4700882,0.5634594,0.15923983,-0.34466136,-0.035837926,-0.19572933,-0.28660986,-0.020461164,0.42977062,0.020238832,-0.19363236,0.37697887,-0.2903782,0.29181594,0.36716768
53,0.11870104,-0.14954895,-0.019563328,0.12793054,0.05093719,-0.0033214875,-0.2103197,-0.048428416,-0.017914265,-0.11782913,0.080010496,0.041123085,0.1289242,0.036413826,-0.073645666,0.06812754,-0.09725627,-0.1861962,-0.26837784,0.10826957,-0.05530002,0.117384,0.011414945,-0.059671137,0.06271729,0.0192778,-0.020044915,-0.17555717,-0.102741,0.003375411,0.08824382,-0.10283237,-0.601451,0.33271807,0.07343331,0.28893512,0.25385404,-0.006267652,-0.08953575,0.11665832,-0.16802393,-0.043744475,-0.041849725,0.18218619,0.0025068074,0.016947832,0.038913615,-0.12311362,0.023687951,0.14528644
46,0.30815518,-0.23910889,0.16835073,0.31305552,0.29515392,0.08469534,-0.81036645,-0.28582314,0.112478815,-0.36240023,0.22583473,0.21863845,0.41492918,0.07057389,-0.1903448,0.109076425,-0.15493919,-0.6217837,-0.8049774,0.0755516,-0.0013682768,0.27773505,-0.0029179305,0.074437305,0.12501873,0.03356014,-0.058863163,-0.5891649,-0.29266396,0.09068421,0.014982361,-0.34276477,-0.9288948,0.88496053,0.2614538,0.7406901,0.8847312,0.13438746,-0.4484857,0.11529427,-0.39763987,-0.30426493,-0.09626575,0.5547588,0.012998089,-0.15034749,0.38933071,-0.3928917,0.1660662,0.56148016
406,0.072617285,0.012321509,0.09314809,0.058053665,0.08050339,0.020352002,-0.23187657,-0.07785386,0.04329159,-0.14119028,-0.0064260885,0.08214212,0.108994976,-0.0012319162,-0.06940843,0.022020344,-0.024237514,-0.19991364,-0.21644841,-0.044583276,0.041038252,0.058990948,-0.015788838,0.13394567,0.047262296,0.09626365,-0.03336005,-0.15227525,-0.06399891,0.11246092,-0.067429215,-0.06470503,-1.8005443,0.21722077,0.05044853,0.24596614,0.23993988,0.06575107,-0.17559543,-0.027361773,-0.078416884,-0.14918387,0.018145904,0.18654661,-0.0011379868,-0.090513974,0.19217207,-0.13084665,0.17688555,0.18251687
339,0.2168889,-0.077447705,0.16359651,0.20672256,0.23510014,0.08444072,-0.59015805,-0.19946013,0.12886593,-0.2758324,0.12538984,0.19094947,0.28276363,0.019805588,-0.114850625,0.08432537,-0.09212196,-0.46571535,-0.5727521,-0.042713284,0.052797087,0.14933583,-0.03893955,0.14847417,0.10647309,0.08068623,-0.04578656,-0.41624308,-0.18867713,0.11114425,-0.0916891,-0.20842306,-1.4427159,0.5968529,0.17767411,0.53200734,0.63636166,0.10103642,-0.35991994,0.037528694,-0.2562076,-0.26907817,-0.019877382,0.44481993,0.006054044,-0.1463136,0.3704681,-0.2933646,0.22078761,0.40158883
380,-0.124600634,0.075541005,-0.065194435,-0.118233345,-0.1689225,-0.0665859,0.3331671,0.14076616,-0.11596038,0.083509475,-0.15252951,-0.08376162,-0.1442043,-0.035337456,7.740036e-05,-0.039832126,0.06455396,0.22627236,0.2883904,-0.0034135748,-0.014359914,-0.102900445,0.032416694,0.00905012,-0.031156987,0.09100321,-0.014977429,0.23710202,0.085680604,0.0214402,0.038388178,0.15229033,-1.669598,-0.3014027,-0.14082551,-0.16186193,-0.36423403,-0.032936458,0.13909736,-0.03858211,0.14007552,0.11748614,0.08166337,-0.195768,0.0050872266,0.043320883,-0.1366571,0.12426442,0.04988139,-0.18292986
49,0.06783883,-0.058328874,0.032283597,0.05041638,0.05896911,-0.00231098,-0.15674917,-0.051101744,0.0059761405,-0.09806627,0.0072630867,0.05390618,0.086033255,0.00035808235,-0.06677608,0.046711016,-0.036475793,-0.13408986,-0.16732988,0.01455581,0.008640908,0.0491386,0.0020943433,0.040944573,0.034564115,0.06148031,-0.013050206,-0.10325369,-0.05365384,0.048360296,-0.020159751,-0.048404016,-1.3246803,0.19604108,0.045818366,0.21012264,0.16831365,0.015810922,-0.11730199,0.022162922,-0.078936726,-0.081584595,0.017344251,0.117868684,-0.010952473,-0.027408794,0.10361641,-0.10753527,0.1033961,0.12520944
20,0.1004461,0.038863573,0.16485283,0.11371253,0.117147684,0.066072494,-0.33646494,-0.11257109,0.075886354,-0.20208935,0.008000299,0.14320856,0.1408172,0.0038263574,-0.09673023,-0.0064279176,0.018830031,-0.28551334,-0.3452686,-0.10961507,0.06636878,0.07708055,-0.04319696,0.21302696,0.04772725,0.1289052,-0.060602307,-0.2788959,-0.085054934,0.15016937,-0.10580486,-0.089190625,-2.1946223,0.3080995,0.069477215,0.32768357,0.35318574,0.14465031,-0.24803236,-0.06636179,-0.107998654,-0.20713681,0.0034018978,0.30413982,0.012930378,-0.156259,0.27513131,-0.20168965,0.29939422,0.25375396
274,0.052591953,-0.053061523,0.033501238,0.036704123,0.044770315,-0.0121358745,-0.12888809,-0.035519093,0.006822653,-0.093566254,-0.011155885,0.049843125,0.07521397,-0.0017448589,-0.06327312,0.046154756,-0.035904795,-0.11360538,-0.13366814,0.020290626,0.0077184364,0.043073148,0.009021662,0.04438592,0.030815791,0.06363733,-0.016631141,-0.077145085,-0.048700083,0.054985143,-0.017825052,-0.03720148,-1.4123706,0.1526124,0.027155265,0.18452767,0.1414318,0.01488892,-0.11051927,0.012321018,-0.05988327,-0.077072635,0.019072063,0.09451729,-0.0022691488,-0.025966488,0.09107383,-0.09387192,0.09543503,0.11258358
319,0.08952497,0.069837235,0.15747836,0.10843738,0.09537478,0.08073506,-0.29294583,-0.08685729,0.058528036,-0.18044725,0.0006909594,0.13590842,0.106659606,-0.0023626313,-0.08400023,-0.022104736,0.038595647,-0.25338966,-0.3162732,-0.12791298,0.06948208,0.055568337,-0.046098024,0.20965566,0.047623277,0.1297299,-0.06948605,-0.2706025,-0.06301275,0.14383367,-0.10272634,-0.059682645,-2.2166579,0.25854892,0.051713474,0.28430387,0.29146212,0.15273586,-0.20952266,-0.08253025,-0.08998215,-0.17448977,0.0064673275,0.27984306,0.0070135444,-0.14628315,0.24851955,-0.18960533,0.30907258,0.21694161
244,-0.088090524,-0.015872829,-0.06918267,-0.10385918,-0.12997158,-0.08657308,0.26224792,0.11654346,-0.10311208,0.07819207,-0.112435944,-0.07793997,-0.09944239,-0.0133964345,-0.021495346,0.010437038,0.020589441,0.18227054,0.22903605,0.045753762,-0.03957943,-0.05410264,0.047491007,-0.03604315,-0.02567643,0.058869403,0.0034071282,0.2085116,0.04694381,-0.00051952153,0.054389045,0.109424986,-1.4005259,-0.21397662,-0.10054296,-0.09702139,-0.277782,-0.052945662,0.10025477,0.0025765076,0.0864944,0.10262034,0.05590388,-0.18461663,-0.0028695017,0.065526955,-0.12452832,0.085206226,-0.0058432147,-0.13752298
442,0.16170411,-0.14593372,0.092603065,0.15892279,0.15924384,0.025422063,-0.41851604,-0.13833791,0.06751918,-0.20562582,0.09994369,0.12776858,0.22628114,0.034875587,-0.116527215,0.09289464,-0.09205395,-0.32919687,-0.44136786,0.03385575,0.0023441985,0.15020077,-0.0065610856,0.057067726,0.07379585,0.048898723,-0.016095087,-0.30156797,-0.15910803,0.060421936,-0.01114969,-0.16575451,-1.1762455,0.4741019,0.1321367,0.42941988,0.4701506,0.058327056,-0.26722467,0.061862987,-0.20681524,-0.17915967,-0.026597768,0.30921924,0.0061957985,-0.07498336,0.22842775,-0.24021079,0.12107832,0.28769675
235,0.26605907,-0.25463977,0.10569022,0.2824699,0.22563247,0.074796095,-0.6448946,-0.22632247,0.08465857,-0.29541856,0.20563546,0.16730392,0.342184,0.06549813,-0.17167582,0.08911964,-0.15672639,-0.5091585,-0.6758547,0.10803897,-0.03401123,0.242751,0.000454396,0.020667884,0.109190956,0.015064981,-0.04005456,-0.49704617,-0.25926036,0.048861124,0.050164208,-0.2848676,-0.7124395,0.75338674,0.21165273,0.62425387,0.7392384,0.087945454,-0.3339699,0.11958108,-0.3593889,-0.22552097,-0.08189581,0.46072078,0.022555038,-0.10909444,0.27392364,-0.33749706,0.11124568,0.450072
233,0.26621377,-0.19471776,0.13859966,0.26947728,0.25844368,0.07675739,-0.6725747,-0.23028219,0.11667802,-0.30816025,0.18969345,0.18125513,0.34529623,0.05081743,-0.15254657,0.10708229,-0.14449263,-0.5215016,-0.68173033,0.053827867,0.009033151,0.22629648,-0.0119846165,0.072742745,0.11769183,0.035112288,-0.036435694,-0.49644613,-0.24230501,0.07516549,-0.0094139725,-0.2800772,-0.94041497,0.74182427,0.21842831,0.6229088,0.7458033,0.09266616,-0.38255495,0.094535686,-0.33834296,-0.26649982,-0.06637335,0.48651475,0.011511534,-0.11794549,0.34042168,-0.33892286,0.14552331,0.45820665
361,0.09728885,-0.0066916123,0.07921917,0.07901516,0.09982999,0.02263974,-0.24979228,-0.08169019,0.050095476,-0.1455625,0.011510938,0.08254915,0.11827433,-0.0010130927,-0.061122466,0.043216575,-0.037329763,-0.2144651,-0.24828184,-0.032550603,0.039566584,0.055617996,-0.014491349,0.112103626,0.057852853,0.0858769,-0.023802713,-0.16482869,-0.07638143,0.08408346,-0.06789358,-0.070603766,-1.5852534,0.25378573,0.06894585,0.26590544,0.27064058,0.052738763,-0.1800572,0.00027299672,-0.10303856,-0.15117544,0.011287108,0.20858522,-0.002205819,-0.08007647,0.19426326,-0.13976105,0.15969986,0.18954
139,-0.115501836,-0.015525915,-0.13560998,-0.13583195,-0.20509699,-0.10279791,0.44043878,0.2071542,-0.17634425,0.15726061,-0.14611012,-0.1324886,-0.15588932,-0.028123565,0.024390232,0.019866202,0.046463117,0.32129252,0.35408956,0.09992157,-0.07585608,-0.10341867,0.049226016,-0.14015011,-0.034635305,0.0318115,0.029453352,0.28981063,0.12571539,-0.06279703,0.13957189,0.19595909,-0.88768077,-0.32571462,-0.14676315,-0.19945431,-0.4772963,-0.079600096,0.23834747,0.048163183,0.12260473,0.24321121,0.047165215,-0.28786945,-0.01563248,0.16653776,-0.29302073,0.16689108,-0.07717737,-0.27410322
